time,open,high,low,close,tick_volume,spread,real_volume
1364774400,7.48961,7.49022,7.47963,7.48467,655,698,0
1364778000,7.48691,7.48926,7.48254,7.48393,631,698,0
1364781600,7.48975,7.48978,7.48546,7.48583,1015,698,0
1364785200,7.48768,7.48980,7.48476,7.48558,710,698,0
1364788800,7.48803,7.48929,7.48468,7.48609,889,698,0
1364792400,7.48921,7.48921,7.48476,7.48506,623,698,0
1364796000,7.48883,7.48883,7.48471,7.48572,442,698,0
1364799600,7.48900,7.48935,7.48493,7.48798,763,642,0
1364803200,7.48770,7.48962,7.48293,7.48526,1214,397,0
1364806800,7.48669,7.48748,7.47276,7.47586,2140,396,0
1364810400,7.47708,7.48115,7.46946,7.47829,1781,396,0
1364814000,7.48017,7.48631,7.46522,7.46642,1408,396,0
1364817600,7.46644,7.46893,7.46387,7.46888,1403,396,0
1364821200,7.46917,7.46944,7.46516,7.46739,1226,396,0
1364824800,7.46746,7.46980,7.46582,7.46980,1556,396,0
1364828400,7.46983,7.46984,7.46355,7.46677,1312,396,0
1364832000,7.46672,7.46784,7.46146,7.46186,1341,396,0
1364835600,7.46171,7.47321,7.46118,7.47191,2359,396,0
1364839200,7.47192,7.48074,7.46651,7.47455,2445,396,0
1364842800,7.47473,7.47546,7.47295,7.47353,898,396,0
1364846400,7.47349,7.47376,7.46726,7.47208,1564,396,0
1364850000,7.47185,7.47420,7.46802,7.47353,1780,395,0
1364853600,7.47348,7.47654,7.47321,7.47623,1228,395,0
1364857200,7.47620,7.48191,7.47483,7.47584,1234,395,0
1364860800,7.49389,7.49459,7.47155,7.47446,1430,417,0
1364864400,7.47456,7.47630,7.47376,7.47525,1561,396,0
1364868000,7.47497,7.47564,7.47266,7.47491,1554,396,0
1364871600,7.47439,7.47640,7.47026,7.47306,1488,395,0
1364875200,7.47396,7.47704,7.46896,7.47105,1521,396,0
1364878800,7.47036,7.47296,7.46876,7.47082,1645,400,0
1364882400,7.47092,7.47536,7.46852,7.47096,1724,395,0
1364886000,7.47131,7.47249,7.46876,7.46976,1843,397,0
1364889600,7.47180,7.47467,7.46936,7.47335,1377,397,0
1364893200,7.47322,7.47433,7.46449,7.47309,2445,396,0
1364896800,7.47334,7.47772,7.46896,7.47632,1821,396,0
1364900400,7.47633,7.47745,7.47175,7.47271,2116,396,0
1364904000,7.47275,7.47495,7.46938,7.47495,2216,396,0
1364907600,7.47506,7.47637,7.46891,7.47215,2325,396,0
1364911200,7.47209,7.47226,7.46241,7.46702,2101,396,0
1364914800,7.46705,7.46941,7.45690,7.46436,2066,396,0
1364918400,7.46475,7.47021,7.46475,7.46848,2399,396,0
1364922000,7.46853,7.46926,7.45493,7.45592,2403,396,0
1364925600,7.45610,7.46366,7.45360,7.45953,1902,396,0
1364929200,7.45956,7.46377,7.45873,7.46309,1656,396,0
1364932800,7.46308,7.46310,7.45912,7.46219,1730,396,0
1364936400,7.46222,7.46352,7.45917,7.46126,1431,395,0
1364940000,7.46131,7.46163,7.45562,7.45625,1797,395,0
1364943600,7.45625,7.45783,7.45252,7.45366,1382,395,0
1364947200,7.45335,7.45703,7.45206,7.45314,1192,445,0
1364950800,7.45293,7.45513,7.45161,7.45330,1381,395,0
1364954400,7.45341,7.45376,7.45136,7.45355,1304,395,0
1364958000,7.45357,7.45522,7.45154,7.45161,1270,395,0
1364961600,7.45158,7.45434,7.44983,7.45342,1325,395,0
1364965200,7.45349,7.45575,7.45181,7.45394,972,395,0
1364968800,7.45391,7.45426,7.45301,7.45344,924,395,0
1364972400,7.45346,7.45502,7.45256,7.45416,1050,396,0
1364976000,7.45472,7.45544,7.45086,7.45526,1489,397,0
1364979600,7.45519,7.45530,7.44772,7.45220,2352,396,0
1364983200,7.45380,7.45380,7.44094,7.45068,2746,396,0
1364986800,7.45062,7.45680,7.44174,7.44486,2149,396,0
1364990400,7.44484,7.45587,7.44454,7.45268,2326,396,0
1364994000,7.45273,7.45416,7.44680,7.44801,1563,396,0
1364997600,7.44804,7.44998,7.44699,7.44973,2060,396,0
1365001200,7.44968,7.45161,7.44222,7.45144,2256,396,0
1365004800,7.45151,7.46131,7.44932,7.46031,2004,396,0
1365008400,7.46039,7.46202,7.44626,7.44644,2361,396,0
1365012000,7.44640,7.46353,7.44597,7.45801,2407,396,0
1365015600,7.45802,7.45959,7.45583,7.45959,1543,396,0
1365019200,7.45947,7.46323,7.45849,7.46154,1804,396,0
1365022800,7.46139,7.46342,7.45844,7.45975,1430,395,0
1365026400,7.45973,7.46044,7.45463,7.45844,2351,395,0
1365030000,7.45856,7.46751,7.45751,7.46454,1680,395,0
1365033600,7.46444,7.46736,7.46286,7.46384,1122,398,0
1365037200,7.46474,7.47051,7.46450,7.46994,1191,395,0
1365040800,7.47005,7.47091,7.46885,7.46985,1341,395,0
1365044400,7.46972,7.47111,7.46666,7.46953,1697,395,0
1365048000,7.46920,7.47040,7.46856,7.46989,1263,395,0
1365051600,7.46973,7.47057,7.46768,7.46877,1446,395,0
1365055200,7.46880,7.47069,7.46824,7.46981,1720,395,0
1365058800,7.47026,7.47126,7.46891,7.46944,1804,396,0
1365062400,7.46974,7.47026,7.46663,7.46686,1580,397,0
1365066000,7.46701,7.47313,7.45241,7.46581,2576,396,0
1365069600,7.46584,7.47672,7.46039,7.46039,2468,396,0
1365073200,7.46170,7.46336,7.44865,7.44959,2353,396,0
1365076800,7.44950,7.45669,7.44902,7.45558,2478,396,0
1365080400,7.45568,7.45627,7.44902,7.45266,2184,396,0
1365084000,7.45263,7.45619,7.44567,7.45129,2404,396,0
1365087600,7.45162,7.45514,7.44411,7.45021,2872,396,0
1365091200,7.45040,7.45424,7.44141,7.45066,2704,396,0
1365094800,7.45077,7.45969,7.44107,7.45899,2637,396,0
1365098400,7.45900,7.46878,7.45385,7.46747,2310,396,0
1365102000,7.46748,7.47205,7.46677,7.47193,1630,396,0
1365105600,7.47194,7.48046,7.47091,7.47438,1685,396,0
1365109200,7.47449,7.48080,7.47229,7.47725,1609,395,0
1365112800,7.47727,7.47785,7.47326,7.47326,1507,395,0
1365116400,7.47359,7.47783,7.47148,7.47210,1525,395,0
1365120000,7.47214,7.47665,7.46775,7.47601,1426,396,0
1365123600,7.47589,7.47706,7.47011,7.47379,1215,396,0
1365127200,7.47270,7.48087,7.47266,7.47732,1852,396,0
1365130800,7.47505,7.48318,7.45774,7.47854,1684,395,0
1365134400,7.47844,7.47930,7.47299,7.47714,1517,395,0
1365138000,7.47726,7.47796,7.46915,7.47042,1661,463,0
1365141600,7.47121,7.47665,7.46585,7.46801,1547,396,0
1365145200,7.46784,7.47492,7.46205,7.47186,1581,397,0
1365148800,7.47176,7.47524,7.47026,7.47206,1928,397,0
1365152400,7.47245,7.47484,7.45942,7.46277,2571,396,0
1365156000,7.46278,7.46374,7.45440,7.45607,2279,396,0
1365159600,7.45603,7.45606,7.43769,7.44438,2260,396,0
1365163200,7.44436,7.44778,7.44112,7.44163,1876,396,0
1365166800,7.44171,7.45442,7.43972,7.44912,2354,396,0
1365170400,7.44913,7.45074,7.44615,7.44930,1741,396,0
1365174000,7.44926,7.46979,7.44499,7.46678,3115,396,0
1365177600,7.46684,7.47136,7.45626,7.47134,2284,396,0
1365181200,7.47125,7.47301,7.44737,7.45439,2292,396,0
1365184800,7.45445,7.45523,7.44158,7.45119,2807,396,0
1365188400,7.45127,7.45343,7.44504,7.44958,2789,396,0
1365192000,7.44971,7.45119,7.44505,7.44674,1326,396,0
1365195600,7.44663,7.44842,7.44388,7.44443,1659,395,0
1365199200,7.44394,7.44802,7.44181,7.44450,1613,395,0
1365202800,7.44440,7.45073,7.43680,7.44025,1744,395,0
1365379200,7.44283,7.44284,7.43130,7.43676,519,573,0
1365382800,7.43934,7.44326,7.43706,7.43890,1499,491,0
1365386400,7.43895,7.44126,7.43829,7.43970,1490,444,0
1365390000,7.44005,7.44219,7.43734,7.44042,1530,395,0
1365393600,7.43976,7.44253,7.43876,7.43980,1223,395,0
1365397200,7.43987,7.44065,7.43755,7.43861,1005,395,0
1365400800,7.43871,7.43887,7.43606,7.43706,1167,395,0
1365404400,7.43782,7.43944,7.43636,7.43726,1010,397,0
1365408000,7.43725,7.44029,7.43552,7.44021,1070,397,0
1365411600,7.44028,7.44950,7.43620,7.44950,1893,396,0
1365415200,7.44974,7.45106,7.44050,7.44560,2817,396,0
1365418800,7.44570,7.44632,7.43951,7.44448,2553,396,0
1365422400,7.44442,7.45148,7.43920,7.45131,2403,396,0
1365426000,7.45137,7.45312,7.44521,7.45196,2529,396,0
1365429600,7.45186,7.45969,7.44951,7.45954,1852,396,0
1365433200,7.45925,7.46030,7.45201,7.45746,2268,396,0
1365436800,7.45749,7.46407,7.45493,7.46212,2285,396,0
1365440400,7.46181,7.47844,7.44936,7.47691,3127,396,0
1365444000,7.47699,7.47699,7.46603,7.46979,2504,396,0
1365447600,7.46981,7.47513,7.46795,7.47043,2661,396,0
1365451200,7.47021,7.47059,7.46600,7.46727,1918,396,0
1365454800,7.46726,7.46919,7.45962,7.45971,1682,395,0
1365458400,7.45997,7.46587,7.45911,7.46559,2133,395,0
1365462000,7.46562,7.46683,7.46550,7.46631,1281,395,0
1365465600,7.46619,7.46766,7.44936,7.46224,1240,395,0
1365469200,7.46261,7.46769,7.45976,7.46769,1357,395,0
1365472800,7.46709,7.47160,7.46661,7.47088,954,395,0
1365476400,7.47068,7.47522,7.47058,7.47427,1790,395,0
1365480000,7.47427,7.47483,7.47266,7.47413,1722,414,0
1365483600,7.47390,7.47494,7.47001,7.47250,1540,408,0
1365487200,7.47230,7.47625,7.47041,7.47564,1462,395,0
1365490800,7.47565,7.47957,7.47044,7.47152,1136,397,0
1365494400,7.47241,7.47840,7.46526,7.47506,1736,397,0
1365498000,7.47517,7.47889,7.46395,7.46468,2314,396,0
1365501600,7.46502,7.47004,7.46459,7.46813,2303,396,0
1365505200,7.46807,7.47306,7.46665,7.47029,2263,396,0
1365508800,7.47033,7.48714,7.46986,7.48450,2610,396,0
1365512400,7.48455,7.49453,7.48000,7.48439,2537,396,0
1365516000,7.48450,7.49617,7.47951,7.49202,2295,396,0
1365519600,7.49203,7.49222,7.48263,7.49191,2607,396,0
1365523200,7.49189,7.49189,7.47067,7.47067,3119,396,0
1365526800,7.47075,7.47590,7.46080,7.46562,2648,396,0
1365530400,7.46569,7.47994,7.46359,7.47426,2278,396,0
1365534000,7.47385,7.47652,7.47250,7.47513,1705,396,0
1365537600,7.47529,7.48110,7.47325,7.47987,1730,396,0
1365541200,7.48013,7.48073,7.47441,7.47529,1134,395,0
1365544800,7.47525,7.47525,7.47004,7.47190,1705,395,0
1365548400,7.47214,7.47214,7.46361,7.46361,1377,395,0
1365552000,7.46555,7.47053,7.46360,7.46508,1118,396,0
1365555600,7.46414,7.46519,7.46101,7.46373,1099,698,0
1365559200,7.46429,7.46928,7.46365,7.46894,2169,490,0
1365562800,7.46836,7.47300,7.46648,7.47269,1344,395,0
1365566400,7.47257,7.47921,7.47257,7.47854,1615,395,0
1365570000,7.47849,7.47994,7.47387,7.47936,1443,395,0
1365573600,7.47935,7.48004,7.47518,7.47755,984,395,0
1365577200,7.47751,7.47982,7.47326,7.47891,1731,397,0
